CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
765083545,11/30/2012,19:10:00,,,40,12/02/2012,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1010835,238293,,WHITE HISPANIC,F,,40.820703102,-73.903949984,"(40.820703102, -73.903949984)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
804690195,04/07/2009,16:55:00,04/07/2009,17:00:00,43,04/07/2009,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,NA,,NA,1017559,241162,,,,,40.828554892,-73.879641992,"(40.828554892, -73.879641992)",PATROL BORO BRONX,,,UNKNOWN,D
937017739,04/01/2008,18:04:00,04/01/2008,18:40:00,45,04/01/2008,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,1033597,255731,,,,,40.868467378,-73.821582846,"(40.868467378, -73.821582846)",PATROL BORO BRONX,,,UNKNOWN,D
592377920,12/07/2013,13:40:00,12/07/2013,13:45:00,94,12/07/2013,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,996673,200230,,BLACK,M,,40.716261329,-73.955187552,"(40.716261329, -73.955187552)",PATROL BORO BKLYN NORTH,,<18,WHITE HISPANIC,M
846718948,02/21/2014,23:45:00,02/22/2014,00:22:00,75,02/22/2014,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,,,NA,1017442,184924,,,,,40.674196403,-73.880342342,"(40.674196403, -73.880342342)",PATROL BORO BKLYN NORTH,,25-44,ASIAN / PACIFIC ISLANDER,M
965409398,10/18/2006,11:30:00,10/18/2006,12:30:00,19,10/18/2006,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,996743,225728,,,,,40.786246795,-73.954887672,"(40.786246795, -73.954887672)",PATROL BORO MAN NORTH,,25-44,WHITE,M
328441426,08/28/2013,05:28:00,09/28/2013,05:59:00,110,09/28/2013,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1021659,210608,,,,,40.744676006,-73.864997135,"(40.744676006, -73.864997135)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,M
159310251,08/25/2011,01:10:00,,,115,08/25/2011,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1018518,213517,,,,,40.752673201,-73.876317765,"(40.752673201, -73.876317765)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,F
558250447,10/05/2012,14:30:00,10/05/2012,14:45:00,5,10/05/2012,126,MISCELLANEOUS PENAL LAW,724,"FORGERY-ILLEGAL POSSESSION,VEH",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,986355,201324,,,,,40.719272568,-73.992407669,"(40.719272568, -73.992407669)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
621216502,01/28/2012,23:30:00,01/28/2012,23:50:00,113,02/16/2012,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,AIRPORT TERMINAL,PORT AUTHORITY,3,NA,,NA,1046367,186986,,,,,40.679700408,-73.776047368,"(40.679700408, -73.776047368)",PATROL BORO QUEENS SOUTH,,,WHITE,M
892106153,07/07/2014,15:04:00,07/07/2014,15:06:00,70,07/07/2014,105,ROBBERY,382,"ROBBERY,NECKCHAIN/JEWELRY",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,998712,170677,,UNKNOWN,U,,40.635141912,-73.947895611,"(40.635141912, -73.947895611)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,M
647880270,04/22/2016,12:00:00,04/23/2016,13:00:00,75,04/23/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,OPEN AREAS (OPEN LOTS),N.Y. POLICE DEPT,0,,,NA,1013755,182378,,,,,40.667221263,-73.893645322,"(40.667221263, -73.893645322)",PATROL BORO BKLYN NORTH,,65+,WHITE,F
612808618,11/27/2014,00:05:00,11/27/2014,00:30:00,6,11/27/2014,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,,,NA,984497,205368,,,,,40.730372616,-73.999110247,"(40.730372616, -73.999110247)",PATROL BORO MAN SOUTH,,25-44,BLACK HISPANIC,M
864802017,05/27/2010,21:15:00,05/27/2010,21:15:00,47,05/27/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1022580,265258,,,,,40.894670712,-73.86136123,"(40.894670712, -73.86136123)",PATROL BORO BRONX,,,UNKNOWN,E
854610226,10/29/2007,13:00:00,10/29/2007,13:15:00,71,10/29/2007,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1001421,178336,25-44,BLACK,M,,40.656159376,-73.938115734,"(40.656159376, -73.938115734)",PATROL BORO BKLYN SOUTH,,,WHITE,M
609168080,09/03/2008,02:00:00,,,71,09/03/2008,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1002927,182323,45-64,BLACK,M,,40.667099762,-73.932676944,"(40.667099762, -73.932676944)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
997568379,02/27/2012,12:20:00,02/27/2012,12:29:00,90,02/27/2012,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,1000144,195811,,BLACK,M,,40.70412667,-73.942676934,"(40.70412667, -73.942676934)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
912464120,09/23/2016,15:00:00,09/25/2016,07:30:00,71,09/25/2016,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,1002091,181404,UNKNOWN,UNKNOWN,U,,40.664579036,-73.935692882,"(40.664579036, -73.935692882)",PATROL BORO BKLYN SOUTH,,UNKNOWN,WHITE,M
341197291,06/12/2017,17:25:00,06/12/2017,17:30:00,108,06/12/2017,105,ROBBERY,391,"ROBBERY,LICENSED MEDALLION CAB",ATTEMPTED,FELONY,QUEENS,,TAXI (YELLOW LICENSED),N.Y. POLICE DEPT,0,,,NA,999811,213449,<18,BLACK,M,,40.752539266,-73.943837172,"(40.752539266, -73.943837172)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,M
504259688,01/07/2011,10:00:00,01/07/2011,10:20:00,47,01/07/2011,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1024906,268883,25-44,UNKNOWN,M,,40.904609752,-73.852926052,"(40.904609752, -73.852926052)",PATROL BORO BRONX,,25-44,BLACK,F
729627600,11/10/2009,15:05:00,,,40,11/10/2009,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1007684,235949,,,,,40.814278403,-73.915342708,"(40.814278403, -73.915342708)",PATROL BORO BRONX,,,UNKNOWN,E
416368693,05/12/2011,20:08:00,05/12/2011,20:33:00,20,05/12/2011,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,989601,222480,,,,,40.777339104,-73.980680908,"(40.777339104, -73.980680908)",PATROL BORO MAN NORTH,,45-64,BLACK HISPANIC,F
259784373,07/08/2014,12:00:00,07/08/2014,12:10:00,120,07/09/2014,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,961567,172058,,,,,40.63891522,-74.081731735,"(40.63891522, -74.081731735)",PATROL BORO STATEN ISLAND,,45-64,BLACK,F
375149816,08/11/2012,13:00:00,,,110,08/17/2012,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1017166,205506,,UNKNOWN,U,,40.730690154,-73.88123674,"(40.730690154, -73.88123674)",PATROL BORO QUEENS NORTH,,45-64,WHITE,F
976401513,08/01/2008,22:00:00,,,40,08/01/2008,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1006230,234035,18-24,BLACK HISPANIC,M,,40.809028744,-73.920601759,"(40.809028744, -73.920601759)",PATROL BORO BRONX,,25-44,BLACK HISPANIC,F
241433905,06/02/2016,11:21:00,,,71,06/02/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,997563,179746,18-24,BLACK,F,,40.660036158,-73.9520175,"(40.660036158, -73.9520175)",PATROL BORO BKLYN SOUTH,,18-24,BLACK,M
899340427,05/31/2017,12:30:00,05/31/2017,12:40:00,48,05/31/2017,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,,NA,1015690,252274,,,,,40.859060907,-73.886343373,"(40.859060907, -73.886343373)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,E
190761939,08/07/2013,15:16:00,08/07/2013,15:20:00,61,08/07/2013,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DRY CLEANER/LAUNDRY,N.Y. POLICE DEPT,0,NA,,NA,993639,160038,,WHITE HISPANIC,M,,40.605946899,-73.966188158,"(40.605946899, -73.966188158)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
119204412,03/27/2008,21:44:00,03/27/2008,21:45:00,9,03/27/2008,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,987193,204417,,,,,40.727761867,-73.989383235,"(40.727761867, -73.989383235)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
154309193,06/07/2009,00:10:00,06/07/2009,00:15:00,109,06/07/2009,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1033852,215941,,,,,40.759253731,-73.820954922,"(40.759253731, -73.820954922)",PATROL BORO QUEENS NORTH,,25-44,ASIAN / PACIFIC ISLANDER,M
330017862,10/17/2011,10:40:00,,,17,10/17/2011,232,POSSESSION OF STOLEN PROPERTY,490,"STOLEN PROPERTY 3,POSSESSION",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,992971,214300,,,,,40.754884436,-73.96852366,"(40.754884436, -73.96852366)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
468500849,05/17/2013,00:23:00,05/17/2013,01:10:00,43,05/17/2013,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1023259,242555,,BLACK HISPANIC,F,,40.832354938,-73.859037421,"(40.832354938, -73.859037421)",PATROL BORO BRONX,,25-44,BLACK HISPANIC,F
916844864,04/20/2014,13:30:00,04/20/2014,13:50:00,18,05/13/2014,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,,,NA,991684,217124,,,,,40.76263677,-73.973165867,"(40.76263677, -73.973165867)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
281948179,08/24/2008,20:30:00,,,104,08/24/2008,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1010348,194293,25-44,WHITE HISPANIC,M,,40.699935906,-73.905880315,"(40.699935906, -73.905880315)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,F
269243629,04/23/2007,12:20:00,,,94,04/23/2007,106,FELONY ASSAULT,106,ASSAULT POLICE/PEACE OFFICER,COMPLETED,FELONY,BROOKLYN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,997222,202340,,,,,40.722051984,-73.953203061,"(40.722051984, -73.953203061)",PATROL BORO BKLYN NORTH,,45-64,BLACK,F
366372952,09/01/2013,23:30:00,,,6,09/05/2013,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,984278,205026,,,,,40.729433913,-73.999900423,"(40.729433913, -73.999900423)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
374422847,10/23/2013,14:00:00,,,113,10/23/2013,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1052475,189280,,BLACK,M,,40.685951924,-73.754002721,"(40.685951924, -73.754002721)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,F
831976268,08/13/2010,18:00:00,,,48,08/13/2010,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1015943,251074,,,,,40.855766364,-73.885434433,"(40.855766364, -73.885434433)",PATROL BORO BRONX,,,UNKNOWN,E
728370813,03/21/2010,15:45:00,,,68,03/21/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,983798,166673,,WHITE,M,,40.624163567,-74.001629706,"(40.624163567, -74.001629706)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,M
586541956,04/06/2013,13:00:00,,,25,04/10/2013,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,MANHATTAN,FRONT OF,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,NA,,NA,1004138,226326,,,,,40.787874599,-73.928181646,"(40.787874599, -73.928181646)",PATROL BORO MAN NORTH,,45-64,WHITE,M
423700494,08/05/2016,00:00:00,08/07/2016,05:45:00,50,10/05/2016,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,,34130,1009690,257590,,,,,40.873671035,-73.908013649,"(40.873671035, -73.908013649)",PATROL BORO BRONX,,45-64,BLACK,F
305557216,04/15/2013,00:10:00,04/15/2013,00:15:00,84,04/15/2013,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,986497,190906,,,,,40.690677571,-73.991898879,"(40.690677571, -73.991898879)",PATROL BORO BKLYN NORTH,,<18,BLACK,F
628311894,03/24/2007,22:00:00,03/24/2007,22:10:00,62,03/24/2007,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,983410,164301,25-44,WHITE HISPANIC,M,,40.617652892,-74.003027124,"(40.617652892, -74.003027124)",PATROL BORO BKLYN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,M
475132360,10/10/2011,13:00:00,,,30,10/17/2011,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,998806,239586,,BLACK,M,,40.824280032,-73.94740788,"(40.824280032, -73.94740788)",PATROL BORO MAN NORTH,,,UNKNOWN,M
355082687,05/07/2006,21:40:00,05/07/2006,21:50:00,45,05/14/2006,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1034837,237730,,,,,40.819052986,-73.817235317,"(40.819052986, -73.817235317)",PATROL BORO BRONX,,25-44,BLACK,F
813440509,12/15/2011,18:15:00,,,42,12/15/2011,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,826,1010861,243330,,UNKNOWN,U,,40.834528146,-73.903836069,"(40.834528146, -73.903836069)",PATROL BORO BRONX,,25-44,UNKNOWN,F
534396337,01/06/2013,21:30:00,01/06/2013,21:50:00,75,01/06/2013,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,LINDEN,374,1015829,179160,,,,,40.658381415,-73.886184293,"(40.658381415, -73.886184293)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
855500035,03/02/2012,23:55:00,03/03/2012,00:02:00,32,03/03/2012,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,741,998842,235649,,WHITE HISPANIC,M,,40.813474015,-73.947286365,"(40.813474015, -73.947286365)",PATROL BORO MAN NORTH,,18-24,WHITE HISPANIC,M
728051916,01/27/2012,20:45:00,01/27/2012,20:52:00,34,01/28/2012,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1004036,250882,,,,,40.855274094,-73.928477587,"(40.855274094, -73.928477587)",PATROL BORO MAN NORTH,,,UNKNOWN,E
420123872,08/09/2011,17:30:00,08/09/2011,17:30:00,84,08/09/2011,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,988175,190975,,,,,40.690866375,-73.985848057,"(40.690866375, -73.985848057)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
232484443,03/09/2011,11:39:00,03/09/2011,14:27:00,13,03/09/2011,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,NA,,NA,990769,208776,,BLACK,M,,40.739724339,-73.976476965,"(40.739724339, -73.976476965)",PATROL BORO MAN SOUTH,,25-44,BLACK,M
119188479,11/06/2007,22:23:00,,,69,11/09/2007,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,227,1012787,176018,,WHITE HISPANIC,M,,40.649767642,-73.897161565,"(40.649767642, -73.897161565)",PATROL BORO BKLYN SOUTH,,<18,BLACK HISPANIC,F
396339882,04/24/2015,04:40:00,04/24/2015,04:55:00,110,04/24/2015,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,QUEENS,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,,,NA,1016282,211662,,,,,40.74759008,-73.884396999,"(40.74759008, -73.884396999)",PATROL BORO QUEENS NORTH,,25-44,BLACK,F
361404210,08/10/2017,17:29:00,08/10/2017,18:35:00,60,08/10/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,,42004,984113,148364,25-44,BLACK,F,,40.573909069,-74.00049459,"(40.573909069, -74.00049459)",PATROL BORO BKLYN SOUTH,,18-24,BLACK,F
476268508,05/21/2017,03:15:00,05/21/2017,03:30:00,73,05/21/2017,340,FRAUDS,707,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,NA,1009744,185644,18-24,BLACK,F,,40.676198156,-73.908091336,"(40.676198156, -73.908091336)",PATROL BORO BKLYN NORTH,,UNKNOWN,UNKNOWN,E
945496656,11/06/2014,13:30:00,11/06/2014,13:44:00,13,11/06/2014,360,,649,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,,NA,986553,207131,,,,4,40.735211323,-73.991691398,"(40.735211323, -73.991691398)",PATROL BORO MAN SOUTH,DISTRICT 4 OFFICE,,UNKNOWN,E
358117297,05/21/2012,18:40:00,,,46,05/21/2012,105,ROBBERY,382,"ROBBERY,NECKCHAIN/JEWELRY",COMPLETED,FELONY,BRONX,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,,NA,1008644,248397,,BLACK HISPANIC,M,,40.848441979,-73.911829306,"(40.848441979, -73.911829306)",PATROL BORO BRONX,,65+,WHITE,M
556551673,12/06/2014,06:30:00,12/06/2014,06:48:00,43,12/06/2014,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1018182,239891,25-44,WHITE HISPANIC,M,,40.82506399,-73.877397261,"(40.82506399, -73.877397261)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
261217421,04/09/2007,15:15:00,,,83,04/09/2007,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1007922,189765,,,,,40.68751442,-73.914645469,"(40.68751442, -73.914645469)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
322805923,07/28/2007,23:30:00,07/29/2007,11:00:00,62,07/29/2007,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,983179,161141,,,,,40.608979317,-74.003858684,"(40.608979317, -74.003858684)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,M
241870276,05/11/2012,15:00:00,05/11/2012,17:00:00,101,06/13/2012,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1052294,156172,,UNKNOWN,U,,40.595079296,-73.754989245,"(40.595079296, -73.754989245)",PATROL BORO QUEENS SOUTH,,45-64,BLACK,M
625095589,09/11/2006,21:30:00,09/11/2006,22:00:00,52,09/11/2006,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1015140,255733,,BLACK,M,,40.868556751,-73.888315722,"(40.868556751, -73.888315722)",PATROL BORO BRONX,,18-24,BLACK,F
110502271,11/14/2006,15:00:00,11/14/2006,15:10:00,44,11/15/2006,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1009143,242913,45-64,BLACK,M,,40.833388611,-73.910046026,"(40.833388611, -73.910046026)",PATROL BORO BRONX,,<18,BLACK HISPANIC,M
225126828,07/17/2013,18:30:00,,,103,07/17/2013,365,ADMINISTRATIVE CODE,878,"ADM.CODE,UNCLASSIFIED MISDEMEA",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1037887,190388,,UNKNOWN,M,,40.689093544,-73.806593624,"(40.689093544, -73.806593624)",PATROL BORO QUEENS SOUTH,,18-24,ASIAN / PACIFIC ISLANDER,F
605715882,11/04/2015,16:20:00,11/04/2015,16:45:00,73,11/04/2015,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,SARATOGA SQUARE,3343,1007380,189081,,,,,40.685638429,-73.916602147,"(40.685638429, -73.916602147)",PATROL BORO BKLYN NORTH,,45-64,BLACK,M
